"Cycle_Index","Discharge Time (s)","Decrement 3.6-3.4V (s)","Max. Voltage Dischar. (V)","Min. Voltage Charg. (V)","Time at 4.15V (s)","Time constant current (s)","Charging time (s)","RUL"
"774","1330.62","373.5","3.875","3.601","2264.25","3068.25","8048.81","334"
"775","1331.88","372.30000000075","3.875","3.601","2258.3129999992","3068.31","8040.5","333"
"776","1327.12","371.40000000037","3.874","3.601","2258.375","3068.38","8109.81","332"
"777","1325.81","371.40000000037","3.874","3.602","2240.375","3032.38","8101","331"
"778","1323.69","372","3.873","3.602","2240.3120000008","3032.31","8089.06","330"
"779","1321.94","371","3.872","3.603","2234.3129999992","3032.31","8076.94","329"
"780","1317.94","369.5","3.873","3.603","2240.375","3032.38","8046.62","328"
"781","1317.25","369.5","3.873","3.604","2228.3120000008","3032.31","8063.19","327"
"782","1316.75","368.69999999925","3.872","3.604","2222.375","3032.38","8064.81","326"
"783","1316.69","369","3.872","3.604","2222.3129999992","2996.31","8054.56","325"
"784","1313.19","366.90000000037","3.871","3.606","2216.3120000008","2996.31","8101.88","324"
"785","1307.88","367","3.869","3.606","2204.3129999992","2996.31","8103.81","323"
"786","1306.69","366.59999999963","3.869","3.606","2186.3129999992","2960.31","8063.5","322"
"787","1306.94","366.5","3.868","3.607","2186.375","2960.38","8077.62","321"
"788","1308.38","380.4375","3.867","3.783","1974.375","2856","8564.25","320"
"789","187410.78","-161768.159","4.238","3.348","57869.983999999","69316.13","69316.13","319"
"790","1332.54","375","3.862","3.623","2924.3200000003","4112.32","11795.71","318"
"791","1334.95","375.90000000037","3.865","3.615","2294.319000002","3104.32","8440.42","317"
"792","1338.85","375.60620000027","3.869","3.614","2306.3210000023","3104.32","8308.96","316"
"793","1341.12","375.4285714291","3.869","3.613","2312.319000002","3104.32","8274.88","315"
"794","1340.7","375.90000000037","3.871","3.613","2312.3519999999","3104.35","8215.68","314"
"795","1341.18","376.80000000075","3.872","3.612","2312.449000001","3104.45","8250.75","313"
"796","1340.55","375.30000000075","3.873","3.612","2307.1771428566","3104.32","8218.21","312"
"797","1340.6","373.80000000075","3.873","3.629","2307.1071428563","3104.25","8219.26","311"
"798","1337.79","372.90000000037","3.873","3.611","2312.3519999999","3104.35","8208.58","310"
"799","1335.93","374.40000000037","3.872","3.612","2294.3210000023","3068.32","8239.75","309"
"800","1332.04","371.5","3.871","3.611","2288.2269999999","3068.23","8204.03","308"
"801","1328.67","370.19999999925","3.87","3.612","2276.3509999998","3068.35","8201.12","307"
"802","1327.52","370.5","3.87","3.612","2270.3509999998","3068.35","8165.56","306"
"803","1325.92","370.80000000075","3.869","3.613","2264.3519999999","3032.34","8174.11","305"
"804","1328.25","370.64717142843","3.87","3.613","2258.3439999986","3032.34","8163.09","304"
"805","1329.08","370.5","3.87","3.611","2266.0262857154","3032.31","8162.3","303"
"806","1328.39","371.71860000119","3.87","3.611","2270.3440000024","3068.34","8166.81","302"
"807","1326.56","370.5","3.87","3.611","2266.0432857163","3032.33","8173.64","301"
"808","1324.19","370.1333333347","3.87","3.612","2264.375","3032.38","8163.83","300"
"809","1324.25","369.90000000037","3.869","3.611","2258.3120000008","3032.31","8138.36","299"
"810","1324.61","369.90000000037","3.868","3.611","2255.6475714277","3032.22","8159.83","298"
"811","1322.56","368.40000000037","3.869","3.61","2252.3280000016","3032.33","8169.47","297"
"812","1311.16","366.1333333347","3.866","3.612","2245.4078571424","3032.26","8171.08","296"
"814","1322.94","369.9428571444","3.867","3.904","2018.3440000005","2888.34","8437.62","294"
"815","1316.62","367.5","3.866","3.612","2255.7405714299","3032.31","8219.34","293"
"816","1316.5","368.09999999963","3.866","3.613","2240.3120000008","3032.31","8122.38","292"
"817","1314.84","369","3.866","3.612","2234.375","2996.38","8176.28","291"
"818","1312.16","366.59999999963","3.867","3.612","2228.3120000008","2996.31","8151.31","290"
"819","1306.44","363.90000000037","3.864","3.615","2222.375","2996.38","8134.91","289"
"820","1306.09","365","3.864","3.614","2204.3129999992","2996.31","8119.34","288"
"821","1297.5","374.42480000108","3.83","3.614","2204.375","7437.59","7437.59","287"
"822","1308","366","3.862","3.611","2245.3618571442","2996.22","7944.44","286"
"823","1307.66","364","3.862","3.613","2216.4059999995","2996.41","8137.59","285"
"824","1307","364.66666666604","3.862","3.613","2210.3440000005","2996.34","8149.38","284"
"825","1311.47","366","3.863","3.613","2209.4548571445","2996.31","8166.59","283"
"826","1309.34","365.40000000037","3.864","3.611","2222.3440000005","2996.34","8216.59","282"
"827","1307.31","365.5","3.865","3.612","2210.2180000003","2996.22","8244.62","281"
"828","1308.12","364.80000000075","3.867","3.612","2204.3440000005","2960.34","8243.62","280"
"829","1305.78","364","3.866","3.613","2204.25","2960.25","8246.28","279"
"830","1294.41","358.66666666604","3.865","3.612","2198.375","2960.38","8228.53","278"
"831","1301.5","362.5","3.865","3.612","2192.3440000005","2960.34","8199.38","277"
"832","1300.03","362.5","3.864","3.615","2180.2190000005","2960.22","8164.59","276"
"833","1297.34","360.5","3.864","3.613","2178.6287142858","2960.34","8171.97","275"
"834","1292.97","360.2806250006","3.863","3.614","2168.375","2924.38","8108.38","274"
"835","1285.31","358.93333333358","3.861","3.616","2156.3440000005","2924.34","8115.69","273"
"836","1272","358.19999999925","3.859","3.617","2137.485857144","2888.34","8125.47","272"
"837","1292.88","376.81299999915","3.858","3.785","1911.3440000005","2772","8575.34","271"
"838","1296.69","363.5","3.86","3.906","1964.3129999991","2816.31","8481.31","270"
"839","1293.56","361.80000000075","3.861","3.615","2186.4379999992","2960.44","8193.75","269"
"840","1292.31","361","3.861","3.615","2174.3129999992","2960.31","8156.75","268"
"841","1290.94","359.40000000037","3.861","3.616","2173.5178571436","2924.38","8125.44","267"
"842","1289.19","358.5","3.861","3.616","2168.25","2924.25","8120","266"
"843","1289.94","360","3.861","3.616","2162.3129999992","2924.31","8121.88","265"
"844","1288.12","359.5","3.86","3.616","2158.0262857154","2924.31","8150.19","264"
"845","1285.19","359.09999999963","3.859","3.617","2150.3120000008","2924.31","8150.5","263"
"846","1282.88","357.5","3.86","3.616","2142.5987142846","2924.31","8128.56","262"
"847","1280.38","357.33333333395","3.86","3.617","2132.1879999992","2888.19","8177.69","261"
"848","1278.44","356.66666666604","3.86","3.618","2126.25","2888.25","8135.75","260"
"849","1280.88","356","3.862","3.618","2120.3120000008","2888.38","8144.81","259"
"850","1280.06","356","3.861","3.617","2132.375","2888.38","8149.06","258"
"851","1277.81","355.33333333395","3.861","3.617","2127.2951428555","2888.44","8114.06","257"
"852","1275.69","355","3.86","3.619","2126.3129999992","2888.31","8103.94","256"
"853","1276.62","354.66666666604","3.859","3.618","2120.3120000008","2888.31","8071.88","255"
"854","1273.12","354","3.857","3.618","2120.3120000008","2888.31","8079.69","254"
"855","1270.56","353.4612499997","3.857","3.618","2114.3129999992","2888.31","8074.25","253"
"856","1271.88","354","3.856","3.619","2106.5987142846","2852.31","8108.44","252"
"857","1265.19","352.53333333321","3.857","3.618","2106.5357142854","2852.25","8084.25","251"
"858","1262.44","352","3.855","3.62","2084.3129999992","2852.31","8072.31","250"
"859","1257","350.66666666604","3.854","3.62","2075.8035714291","2816.38","8084.94","249"
"860","1258.31","350.66666666604","3.853","3.622","2060.3129999992","2816.31","8073.81","248"
"861","1263.56","367.25","3.851","3.787","1834.375","2688","8611.56","247"
"862","1270.12","356","3.855","3.911","1874.3129999991","2708.31","8472.44","246"
"863","1266.88","353.33333333395","3.855","3.621","2108.375","2852.38","8207.44","245"
"864","1264.38","352.5","3.855","3.621","2096.3120000008","2852.31","8128.69","244"
"865","1260.44","353.33333333395","3.854","3.622","2090.3120000008","2852.31","8079.06","243"
"866","1258.38","350.40000000037","3.855","3.621","2080.88442857","2852.31","8092.06","242"
"867","1256.12","349.5","3.854","3.622","2075.6785714291","2816.25","8115.44","241"
"868","1258.06","350","3.855","3.623","2070.5357142854","2816.25","8107.44","240"
"869","1255.44","349.59999999963","3.853","3.622","2072.3129999992","2816.31","8115.31","239"
"870","1254.25","349.33333333395","3.853","3.623","2060.3120000008","2816.31","8096.19","238"
"871","1254.25","350","3.853","3.622","2055.1701428555","2816.31","8149.5","237"
"872","1252.69","348.66666666604","3.854","3.622","2055.1071428563","2816.25","8168.56","236"
"873","1251.94","348.66666666604","3.854","3.623","2050.0892857145","2816.38","8141.69","235"
"874","1250.19","346.66666666604","3.853","3.622","2048.3120000008","2816.31","8110.81","234"
"875","1248","347.19999999925","3.854","3.623","2042.3129999991","2780.31","8082.06","233"
"876","1245.56","346.1333333347","3.852","3.625","2036.375","2780.38","8055.69","232"
"877","1243.69","345.06666666642","3.852","3.624","2030.375","2780.38","8061.19","231"
"878","1240.75","344","3.852","3.626","2024.3129999991","2780.31","8057.5","230"
"879","1238.12","344.5","3.85","3.626","2019.1071428563","2780.25","8032.69","229"
"880","1234.56","344","3.849","3.627","2014.0272857137","2744.31","8054","228"
"881","1233.81","343.33333333395","3.849","3.626","2000.375","2744.38","8055.19","227"
"882","1232.88","343.33333333395","3.849","3.626","1998.6607142854","2744.38","8069","226"
"883","1231.81","343.20000000112","3.848","3.627","1993.4558571428","2744.31","8070.06","225"
"888","1261.25","354","3.85","3.622","2090.9920000005","2816.99","7831.49","220"
"889","1254.75","349","3.852","3.623","2078.3519999999","2816.35","8031.49","219"
"890","1247.87","347.33333333395","3.852","3.624","2060.3510000016","2816.35","8102.97","218"
"891","1238.75","345.33333333395","3.85","3.626","2039.7972857151","2780.35","8044.19","217"
"892","1236.48","344.66666666604","3.849","3.628","2014.0662857145","2744.35","8054.3","216"
"893","1232.03","343.33333333395","3.848","3.627","2006.3510000016","2744.35","8042.18","215"
"894","1231.72","342.66666666604","3.847","3.63","1998.5437142849","2744.26","7986.75","214"
"895","1231.27","341.40000000037","3.847","3.629","2003.7485714294","2744.32","8044.87","213"
"896","1230.12","342.66666666604","3.848","3.628","1994.3519999981","2744.35","8048.48","212"
"897","1230.85","342","3.849","3.629","1993.4948571436","2744.35","8064.16","211"
"898","1227.71","341.33333333395","3.848","3.628","1994.3829999994","2744.38","8072.38","210"
"899","1223.64","340","3.847","3.628","1988.2189999986","2708.22","8004","209"
"900","1223.65","341.33333333395","3.846","3.629","1976.25","2708.25","8014.2","208"
"901","1223.42","341.33333333395","3.846","3.629","1972.9234285709","2708.35","7994.63","207"
"902","1222.56","341.33333333395","3.847","3.629","1976.375","2708.38","8005.56","206"
"903","1221.92","339.33333333395","3.847","3.631","1978.0582857151","2708.34","8025.56","205"
"904","1213.95","337.33333333395","3.845","3.63","1972.930428572","2708.36","7996.8","204"
"905","1213.22","338.66666666604","3.844","3.632","1952.2650000006","2672.27","8003.44","203"
"906","1209.11","336","3.843","3.632","1947.2161428574","2672.36","7967.75","202"
"907","1210.92","336","3.843","3.632","1934.3440000005","2672.34","8033.22","201"
"908","1210.88","351.60899999738","3.837","3.791","1687.3279999997","2527","8614.39","200"
"909","185511.82","6960","4.227","3.354","55860.004000001","67511.33","67511.33","199"
"910","1219.52","344.66666666604","3.834","3.618","2663.3839999977","3860.38","12170.08","198"
"911","1221.92","343.33333333395","3.838","3.64","1982.2559999991","2708.26","8469.38","197"
"912","1222.18","342.40000000037","3.842","3.639","1994.3510000016","2708.35","8292","196"
"913","30.79","44.444444445893","3.109","3.639","124.11437492631","8","8","195"
"914","1222.27","342.68388888985","3.844","3.637","2084.318","2816.32","8432.32","194"
"915","1221.25","340.53333333321","3.845","3.639","1988.2580000013","2708.26","8239.74","193"
"916","1219.2","340.50922222249","3.845","3.638","1983.2081428543","2708.35","8184.32","192"
"917","1216.45","338.66666666604","3.845","3.638","1982.2579999994","2708.26","8156.52","191"
"918","1217.79","340","3.844","3.638","1972.9234285709","2708.35","8137.41","190"
"919","1215.65","339.30000000075","3.845","3.638","1972.8294285703","2708.26","8167.91","189"
"920","1211.16","338","3.843","3.638","1962.6687142849","2672.38","8140.41","188"
"921","1202.62","334.80000000075","3.841","3.638","1952.3510000016","2672.32","8084.64","187"
"922","1201.38","334.66666666604","3.84","3.64","1931.8105714303","2636.38","8055.68","186"
"923","1199.01","334.40620000102","3.84","3.64","1926.7697142865","2636.48","8017.22","185"
"924","1201.83","335.33333333395","3.841","3.64","1921.5258571468","2636.38","8003.17","184"
"925","1198.56","335.33333333395","3.839","3.639","1926.5047142878","2636.22","8015.52","183"
"926","1195.94","335.33333333395","3.839","3.639","1916.25","2636.25","8031.19","182"
"927","1195.3","334","3.839","3.641","1911.1851428542","2636.33","8082.73","181"
"929","1199.69","335.33333333395","3.838","3.638","1942.0262857117","2672.31","8414.59","179"
"930","1196.06","334","3.838","3.639","1922.3599999994","2636.36","8205.86","178"
"931","1191.39","332.66666666604","3.838","3.641","1916.3900000006","2636.39","8139.27","177"
"932","1189.5","330.66666666604","3.837","3.642","1900.8834285717","2636.31","8101.97","176"
"933","1191.53","344.39849999919","3.83","3.794","1645.375","2464","8683.59","175"
"934","1195.03","334.66666666604","3.835","3.925","1670.25","2492.25","8570.34","174"
"935","1187.84","332.39999999851","3.835","3.641","1910.3129999991","2636.31","8142.25","173"
"936","1184.81","330.40000000037","3.835","3.641","1890.6917142849","2600.41","8070.16","172"
"937","1185.5","330","3.836","3.642","1885.4868571442","2600.34","8098.75","171"
"938","1186.75","330.66666666604","3.838","3.641","1885.423857145","2600.28","8094.03","170"
"939","1180.09","328.66666666604","3.834","3.641","1890.6607142854","2600.38","8023.88","169"
"940","1178.81","327.59999999963","3.835","3.642","1874.3439999986","2600.34","7990.25","168"
"941","1179.34","327.59999999963","3.835","3.642","1868.375","2564.38","7963.03","167"
"942","1179.09","328.80000000075","3.834","3.641","1870.0262857154","2600.31","7976.22","166"
"943","1177.88","328","3.834","3.641","1870.120285714","2564.41","8004.81","165"
"944","1178.84","328.80000000075","3.834","3.641","1862.3440000005","2564.34","7983.44","164"
"945","1176.44","326.66666666604","3.836","3.641","1864.834714286","2564.25","8052.75","163"
"946","1172.53","326","3.834","3.641","1856.3440000005","2564.34","8028.81","162"
"947","1167.94","326","3.833","3.642","1844.375","2564.38","8003.91","161"
"948","1163.97","323.59999999963","3.831","3.643","1832.3440000005","2528.34","8000.38","160"
"949","1162.12","322.66666666604","3.832","3.644","1820.3440000005","2528.34","7985.91","159"
"950","1164.28","323.59999999963","3.832","3.645","1818.629714286","2528.34","7985.44","158"
"951","1165.41","322.80000000075","3.831","3.643","1826.375","2528.38","7970.06","157"
"952","1166","323.33333333395","3.832","3.643","1832.3440000005","2528.34","8007.78","156"
"953","1164.41","323.33333333395","3.831","3.643","1828.9464285709","2528.38","8067.56","155"
"954","1161.91","322.40000000037","3.832","3.643","1818.6607142854","2528.38","8051.28","154"
"955","1159.34","321.33333333395","3.832","3.644","1813.4868571423","2528.34","8080.09","153"
"956","1158.06","321.59999999963","3.833","3.645","1803.1701428555","2492.31","8000.06","152"
"957","1156.72","331.97866666689","3.823","3.795","1543.8285000008","2352","8620.72","151"
"958","1163.12","324","3.829","3.928","1562.3120000008","2348.31","8516.25","150"
"959","1159.5","322","3.83","3.646","1823.8035714291","2528.38","8112.81","149"
"960","1156.25","321.09090909176","3.829","3.645","1813.4548571445","2528.31","8028.31","148"
"961","1157.19","320.80000000075","3.831","3.645","1803.2321428563","2492.38","8026.69","147"
"962","1151.81","320","3.831","3.645","1808.3120000008","2492.31","8047.88","146"
"963","1150.44","319.09090909176","3.83","3.646","1792.8834285717","2492.31","8011.81","145"
"964","1150.75","319.09090909176","3.831","3.647","1787.7415714282","2492.31","8001","144"
"965","1152","318.34285714291","3.83","3.647","1790.375","2492.38","7962.81","143"
"966","1152.44","318.85714285634","3.83","3.646","1792.9464285709","2492.38","7995.75","142"
"967","1149.25","318","3.831","3.645","1787.74057143","2492.31","8052.81","141"
"968","1144.06","316.18181818165","3.83","3.646","1777.5178571436","2492.38","7992.94","140"
"969","1137.06","314","3.827","3.649","1762.0892857145","2456.38","7919.19","139"
"970","1133.81","314.40000000037","3.826","3.649","1746.5987142846","2456.31","7886.44","138"
"971","1133.19","315.59999999963","3.825","3.65","1741.5178571436","2456.38","7896","137"
"972","1133.94","313.59999999963","3.826","3.649","1736.375","2420.38","7926.5","136"
"973","1130.31","313.02857142873","3.825","3.649","1746.5987142846","2456.31","7927.94","135"
"974","1128.56","311.81818181835","3.825","3.65","1731.2321428563","2420.38","7938.38","134"
"975","1129.12","311.81818181835","3.825","3.65","1730.375","2420.38","7966.31","133"
"976","1127.88","310.90909090824","3.824","3.65","1726.0272857137","2420.31","7911.44","132"
"977","1126.69","312","3.824","3.65","1726.0892857145","2420.38","7956.12","131"
"978","1125.5","310.2237142846","3.824","3.652","1726.0892857145","2420.38","7874.19","130"
"979","1124","310.29457142949","3.824","3.651","1722.8120000008","2420.31","7903.69","129"
"980","1123.62","311.28571428545","3.823","3.651","1720.88442857","2420.31","7931.25","128"
"981","1133.94","322.37533333339","3.819","3.793","1435.3129999991","2233.06","8592.88","127"
"982","1131.06","312.90909090824","3.822","3.931","1490.375","2276.38","8514.81","126"
"983","1124.88","311.09090909176","3.822","3.65","1741.5178571436","2420.38","8079.38","125"
"984","1123.38","312.18181818165","3.823","3.651","1722.8517499994","2420.31","7990.38","124"
"985","1122.38","310.18181818165","3.823","3.652","1720.9104285724","2420.31","7954","123"
"986","1122.44","309.03896103799","3.822","3.652","1720.8834285717","2420.31","7945.06","122"
"987","1117.31","308.41558441706","3.822","3.651","1715.74057143","2420.31","7965.44","121"
"988","1116.69","308.41558441706","3.822","3.652","1700.3129999991","2384.31","7965.19","120"
"989","1114.69","307.7922077924","3.821","3.653","1695.2321428563","2384.38","7954.19","119"
"990","1112.19","307.45454545505","3.821","3.653","1690.0262857154","2384.31","7918.19","118"
"991","1111.31","307.16883116961","3.821","3.653","1690.0272857137","2384.31","7926.81","117"
"992","1109.56","305.45454545505","3.821","3.653","1679.8035714291","2348.38","7928.62","116"
"993","1109.69","305.45454545505","3.821","3.653","1677.8129999991","2348.31","7971","115"
"994","1106.56","305.45454545505","3.82","3.654","1674.5977142863","2348.31","7952.56","114"
"995","1104.25","305.6363636367","3.819","3.655","1668.875","2348.38","7916.94","113"
"996","1102.62","303.6363636367","3.819","3.655","1659.875","2348.38","7894.5","112"
"997","1101.06","303.58441558294","3.819","3.655","1659.2321428563","2348.38","7891.56","111"
"998","1102.19","302.7272727266","3.819","3.656","1659.1701428555","2348.31","7904.75","110"
"999","1100.81","303.58441558294","3.819","3.655","1664.375","2348.38","7847.88","109"
"1000","1098.62","302.7272727266","3.819","3.655","1653.9022857137","2348.19","7948","108"
"1001","1096.88","301.24675324745","3.819","3.655","1646.375","2312.38","7905.81","107"
"1002","1095.75","300.90909090824","3.818","3.656","1643.74057143","2312.31","7910.88","106"
"1003","1093.81","300.90909090824","3.818","3.656","1638.6607142854","2312.38","7893.5","105"
"1004","1092.38","300","3.817","3.656","1633.5178571436","2312.38","7880.69","104"
"1005","1078.81","298.71428571455","3.789","3.798","1344.3120000008","2135","8571.56","103"
"1006","1094.75","304.875","3.809","3.797","1372.375","2163","8606.62","102"
"1007","184693.02","7589.9840000011","4.219","3.376","54149.984999999","65547.27","65547.27","101"
"1008","1103.62","306.85714285634","3.809","3.644","2402.3519999981","3572.35","12762.98","100"
"1009","1098.27","304.2077922076","3.813","3.662","1668.8520000018","2348.35","8420.45","99"
"1010","1095.01","304","3.814","3.663","1664.3200000003","2348.32","8183.17","98"
"1011","1094.46","303","3.815","3.664","1654.0322857164","2312.32","8090.4","97"
"1012","1092.25","302","3.815","3.663","1650.8509999998","2312.35","8025.12","96"
"1013","1089.57","300.5714285709","3.815","3.664","1643.6865714304","2312.26","7968.38","95"
"1014","1088.38","300","3.815","3.664","1638.6057142857","2312.32","7982.56","94"
"1015","1090.59","300.5714285709","3.815","3.663","1638.6057142857","2312.32","7973.77","93"
"1016","1084.16","298.61538461596","3.815","3.663","1638.5117142852","2312.23","7925.06","92"
"1017","1083.4","298","3.813","3.665","1623.1771428566","2276.32","7959.39","91"
"1018","1080.09","297","3.813","3.665","1619.3520000018","2276.35","7903.36","90"
"1019","1078.4","297","3.812","3.664","1612.9544285722","2276.38","7900.55","89"
"1020","1077.31","296.71428571455","3.812","3.665","1607.7485714294","2276.32","7843.2","88"
"1021","1077.89","296","3.813","3.665","1607.7485714294","2276.32","7885.83","87"
"1022","1077.16","295","3.813","3.664","1607.7725714277","2276.34","7890.48","86"
"1023","1075.64","295","3.813","3.665","1605.8590000011","2276.36","7921.06","85"
"1024","1072.28","294.28571428545","3.812","3.665","1597.3468571454","2276.2","7857.22","84"
"1025","1069.38","293.5714285709","3.812","3.666","1592.3129999991","2240.31","7857.16","83"
"1026","1071.59","292.87912087888","3.812","3.665","1583.3517500013","2240.34","7888.09","82"
"1027","1069.89","293","3.812","3.665","1592.3279999997","2240.33","7891.42","81"
"1028","1069.09","292.0879120864","3.811","3.665","1587.2161428556","2240.36","7922.17","80"
"1029","1067.14","291.85714285634","3.811","3.666","1578.8590000011","2240.36","7911.78","79"
"1030","1063.58","291.14285714366","3.811","3.665","1574.3440000005","2240.34","7874.36","78"
"1031","1061.56","290.4285714291","3.81","3.667","1566.5987142846","2204.31","7858.39","77"
"1032","1065.14","291.99399999902","3.802","3.8","1267.3279999997","2037.03","8590.47","76"
"1033","1067.88","295","3.808","3.939","1304.3440000005","2060.34","8459.19","75"
"1034","1063.75","291.4285714291","3.809","3.665","1582.0582857132","2240.34","7994.28","74"
"1035","1062.19","290","3.809","3.666","1571.7725714277","2240.34","7939.34","73"
"1036","1058.62","289.71428571455","3.809","3.666","1566.5357142854","2204.25","7934.31","72"
"1037","1057.28","288.92307692394","3.809","3.668","1558.6880000029","2206.69","7895.44","71"
"1038","1055.41","288.13186813146","3.808","3.668","1551.8440000024","2204.34","7879.94","70"
"1039","1053.62","286.41758241691","3.807","3.667","1546.0582857132","2204.34","7827.09","69"
"1040","1051.91","286.76923076995","3.807","3.667","1540.9774285704","2204.41","7843.66","68"
"1041","1052.34","286.28571428545","3.807","3.667","1540.9144285694","2204.34","7846.97","67"
"1042","1049.16","285.44185714237","3.807","3.668","1538.3440000024","2204.34","7852.62","66"
"1043","1044","284.57142857276","3.807","3.669","1530.6287142839","2168.34","7845.72","65"
"1044","1045.41","284.04395604506","3.806","3.671","1524.8129999991","2168.31","7803.59","64"
"1045","1042.91","284.04395604506","3.806","3.67","1520.3130000029","2168.31","7818.44","63"
"1046","1042.81","282.85714285821","3.806","3.669","1515.2001428548","2168.34","7798.34","62"
"1047","1042.72","283.25274725258","3.805","3.669","1515.875","2168.38","7823.16","61"
"1048","1043.44","283.25274725258","3.805","3.669","1520.3439999986","2168.34","7864.66","60"
"1049","1040.03","281.52176923118","3.805","3.669","1515.875","2168.38","7888.25","59"
"1050","1038.12","280.74725274742","3.805","3.669","1504.8844285738","2132.31","7866","58"
"1051","1036.25","281.38461538404","3.805","3.669","1499.7725714277","2132.34","7863.12","57"
"1052","1034.94","279.95604395494","3.804","3.67","1497.875","2132.38","7851.06","56"
"1053","1036.19","279.95604395494","3.804","3.67","1494.5357142854","2132.25","7826.91","55"
"1054","1030.41","279.16483516432","3.804","3.67","1499.7405714262","2132.31","7828.81","54"
"1055","1029.47","278.30769230798","3.804","3.671","1484.2189999986","2132.22","7801.47","53"
"1056","1028.56","278.37362637371","3.803","3.671","1479.8439999986","2132.34","7801","52"
"1057","1030.94","276","3.794","3.801","1169.3439999986","1925","8566.09","51"
"1058","1036.12","281.14285714179","3.801","3.943","1202.3130000029","1952.31","8514.5","50"
"1059","1029.19","279.29670329764","3.802","3.67","1497.8130000029","2132.31","7942","49"
"1060","1027.31","277.71428571455","3.802","3.671","1484.3130000029","2132.31","7896.19","48"
"1061","1024.75","276.79120879061","3.801","3.672","1479.2321428563","2096.38","7853.06","47"
"1062","1023.94","276.79120879061","3.801","3.673","1470.875","2096.38","7835.44","46"
"1063","1021.62","275.14285714366","3.801","3.673","1468.9464285709","2096.38","7834.38","45"
"1064","1021.88","276","3.801","3.673","1466.375","2096.38","7845.94","44"
"1065","1020.69","274","3.801","3.688","1466.375","2096.38","7842.94","43"
"1066","1018.69","275.20879120938","3.801","3.673","1461.8119999971","2096.31","7803.88","42"
"1067","1017.06","273.37142857164","3.8","3.674","1457.375","2096.38","7823.5","41"
"1068","1014.88","273.5","3.8","3.673","1452.875","2096.38","7793.94","40"
"1069","1008","272.45714285597","3.8","3.675","1448.375","2060.38","7795.12","39"
"1070","1012.25","271.54285714403","3.799","3.676","1443.875","2060.38","7792.44","38"
"1071","32.38","42.105263158679","3.114","3.674","114.25","8","8","37"
"1072","1014.69","271.59999999963","3.799","3.671","1529.375","2168.38","7963.75","36"
"1073","1014.62","271.65714285709","3.799","3.673","1448.375","2060.38","7863.06","35"
"1074","1009.75","269.82857142948","3.799","3.673","1443.875","2060.38","7856.69","34"
"1075","1007","268.91428571381","3.798","3.674","1432.8844285738","2060.31","7783.56","33"
"1076","1005.25","269.71428571455","3.798","3.675","1425.75","2060.25","7766.75","32"
"1077","1003.56","268","3.798","3.677","1421.375","2060.38","7736.12","31"
"1078","1002.62","268.80000000075","3.797","3.675","1421.375","2060.38","7793.06","30"
"1079","1003.88","268.5","3.797","3.676","1421.375","2024.38","7730.19","29"
"1080","999.19","266.78571428545","3.798","3.675","1421.3130000029","2024.31","7755.56","28"
"1081","999.5","265.37142857164","3.797","3.676","1407.8119999971","2024.31","7761.81","27"
"1082","1003.31","262.8125","3.788","3.8","1085.4380000029","1827","8553","26"
"1083","1004.62","268.86199999787","3.795","3.947","1124.4369999971","1844.44","8488.69","25"
"1084","1000.75","266.97142857127","3.795","3.678","1421.3130000029","2060.31","7933.19","24"
"1085","998.44","265.60714285634","3.795","3.677","1416.75","2024.25","7859.94","23"
"1086","999.69","267.88571428507","3.796","3.677","1407.875","2024.38","7848.06","22"
"1087","1001.31","266.28571428545","3.798","3.677","1412.375","2024.38","7882.62","21"
"1088","998","265.37142857164","3.797","3.676","1412.375","2024.38","7854.75","20"
"1089","994.81","265.8214285709","3.796","3.677","1403.375","2024.38","7805.94","19"
"1090","992.88","264.85714285634","3.796","3.678","1396.9464285709","2024.38","7786.81","18"
"1091","991.56","262.1785714291","3.796","3.678","1394.375","2024.38","7793","17"
"1092","990.25","263.54285714403","3.796","3.678","1389.8119999971","1988.31","7804","16"
"1093","985.38","261.71428571455","3.795","3.678","1385.375","1988.38","7783.38","15"
"1094","981.94","259.88571428507","3.793","3.679","1371.8119999971","1988.31","7708.19","14"
"1095","982","260.68571428582","3.793","3.68","1367.375","1988.38","7727.12","13"
"1096","979.81","259.0714285709","3.792","3.68","1367.375","1988.38","7719","12"
"1097","978.19","258.0571428556","3.792","3.68","1362.875","1988.38","7659.25","11"
"1098","977.94","259.77142857015","3.792","3.681","1362.875","1988.38","7707.12","10"
"1099","976.94","258.0571428556","3.792","3.681","1358.25","1952.25","7704.06","9"
"1100","974.69","257.14285714366","3.79","3.68","1353.8119999971","1952.31","7709","8"
"1101","974","256.22857142985","3.791","3.681","1349.3119999971","1952.31","7680","7"
"1102","973.25","256.22857142985","3.791","3.681","1349.375","1952.38","7686.88","6"
"1103","970.94","254.42016806826","3.79","3.681","1344.875","1952.38","7723.06","5"
"1104","969.94","255.12605042011","3.79","3.682","1340.3119999971","1952.31","7573.94","4"
"1105","968.25","254.42016806826","3.791","3.682","1340.375","1952.38","7724.44","3"
"1106","967.06","253.41176470555","3.79","3.684","1335.2321428563","1952.38","7701.81","2"
"1107","969.81","246.4755000025","3.78","3.81","994.43699999712","1722.06","8538.25","1"
"1108","671096.3","8130.0160000008","4.212","3.264","52560","601726.6","601726.6","0"
"1","2652.99","1364.991","3.652","3.233","5340.993","6664","11018.02","1107"
